"LineNumber","Kind","Name","TypeDefIndex","Declaration"
"85628","class","UITutorial_NewEvent","2398","public class UITutorial_NewEvent : UITutorial // TypeDefIndex: 2398"
"85685","class","UITutorial_Produce.","2399","private sealed class UITutorial_Produce.<>c__DisplayClass8_0 // TypeDefIndex: 2399"
"85701","class","UITutorial_Produce","2400","public class UITutorial_Produce : UITutorial // TypeDefIndex: 2400"
"85733","class","UITutorial_QuestInfoCheck","2401","public class UITutorial_QuestInfoCheck : UITutorial // TypeDefIndex: 2401"
"85839","class","UITutorial_RandomRequest.","2402","private sealed class UITutorial_RandomRequest.<>c__DisplayClass18_0 // TypeDefIndex: 2402"
"85859","class","UITutorial_RandomRequest","2403","public class UITutorial_RandomRequest : UITutorial // TypeDefIndex: 2403"
"85927","class","UITutorial_Remodeling","2404","public class UITutorial_Remodeling : UITutorial // TypeDefIndex: 2404"
"86071","class","UITutorial_Remodeling_02","2405","public class UITutorial_Remodeling_02 : UITutorial // TypeDefIndex: 2405"
"86162","class","UITutorial_RequestComplete_GroupQuest","2406","public class UITutorial_RequestComplete_GroupQuest : UITutorial // TypeDefIndex: 2406"
"86275","class","UITutorial_RequestComplete_New","2407","public class UITutorial_RequestComplete_New : UITutorial // TypeDefIndex: 2407"
"86326","class","UITutorial_RequestComplete_Quest","2408","public class UITutorial_RequestComplete_Quest : UITutorial // TypeDefIndex: 2408"
"86377","class","UITutorial_Request_OutGame","2409","public class UITutorial_Request_OutGame : UITutorial // TypeDefIndex: 2409"
"86446","class","UITutorial_Request_OutGame_A","2410","public class UITutorial_Request_OutGame_A : UITutorial // TypeDefIndex: 2410"
"86505","class","UITutorial_ResetCoolTime.","2411","private sealed class UITutorial_ResetCoolTime.<>c__DisplayClass10_0 // TypeDefIndex: 2411"
"86522","class","UITutorial_ResetCoolTime.","2412","private sealed class UITutorial_ResetCoolTime.<>c__DisplayClass9_0 // TypeDefIndex: 2412"
"86538","class","UITutorial_ResetCoolTime","2413","public class UITutorial_ResetCoolTime : UITutorial // TypeDefIndex: 2413"
"86586","class","UITutorial_RewardBlock","2414","public class UITutorial_RewardBlock : UITutorial // TypeDefIndex: 2414"
"86635","class","UITutorial_RewardRandomBlock.","2415","private sealed class UITutorial_RewardRandomBlock.<>c__DisplayClass7_0 // TypeDefIndex: 2415"
"86651","class","UITutorial_RewardRandomBlock","2416","public class UITutorial_RewardRandomBlock : UITutorial // TypeDefIndex: 2416"
"86697","class","UITutorial_SchoolUniform.","2417","private sealed class UITutorial_SchoolUniform.<>c__DisplayClass10_0 // TypeDefIndex: 2417"
"86713","class","UITutorial_SchoolUniform","2418","public class UITutorial_SchoolUniform : UITutorial // TypeDefIndex: 2418"
"86773","class","UITutorial_SellBlock.","2419","private sealed class UITutorial_SellBlock.<>c__DisplayClass6_0 // TypeDefIndex: 2419"
"86790","class","UITutorial_SellBlock.","2420","private sealed class UITutorial_SellBlock.<>c__DisplayClass6_1 // TypeDefIndex: 2420"
"86806","class","UITutorial_SellBlock","2421","public class UITutorial_SellBlock : UITutorial // TypeDefIndex: 2421"
"86837","class","UITutorial_SeriouslyMerge","2422","public class UITutorial_SeriouslyMerge : UITutorial // TypeDefIndex: 2422"
"86897","class","UITutorial_Shop","2423","public class UITutorial_Shop : UITutorial // TypeDefIndex: 2423"
"86981","class","UITutorial_StoryReplay","2424","public class UITutorial_StoryReplay : UITutorial // TypeDefIndex: 2424"
"87087","class","UITutorial_TreasureSand.","2425","private sealed class UITutorial_TreasureSand.<>c__DisplayClass10_0 // TypeDefIndex: 2425"
"87104","class","UITutorial_TreasureSand.","2426","private sealed class UITutorial_TreasureSand.<>c__DisplayClass8_0 // TypeDefIndex: 2426"
"87120","class","UITutorial_TreasureSand","2427","public class UITutorial_TreasureSand : UITutorial // TypeDefIndex: 2427"
"87173","class","UITutorial_UserProfile","2428","public class UITutorial_UserProfile : UITutorial // TypeDefIndex: 2428"
"87276","class","UITutorial_WorkLog.","2429","private sealed class UITutorial_WorkLog.<>c__DisplayClass8_0 // TypeDefIndex: 2429"
"87293","class","UITutorial_WorkLog.","2430","private sealed class UITutorial_WorkLog.<>c__DisplayClass9_0 // TypeDefIndex: 2430"
"87309","class","UITutorial_WorkLog","2431","public class UITutorial_WorkLog : UITutorial // TypeDefIndex: 2431"
"87364","class","UiTutorial_Resycle.","2432","private sealed class UiTutorial_Resycle.<>c__DisplayClass4_0 // TypeDefIndex: 2432"
"87380","class","UiTutorial_Resycle","2433","public class UiTutorial_Resycle : UITutorial // TypeDefIndex: 2433"
"87412","class","UIAdsButton","2434","public class UIAdsButton : MonoBehaviour // TypeDefIndex: 2434"
"87430","class","UIAdsRemoveFreeEventTag","2435","public class UIAdsRemoveFreeEventTag : MonoBehaviour // TypeDefIndex: 2435"
"87454","class","UIEventIcon_CardPack","2437","public class UIEventIcon_CardPack : UIEventQuestBase // TypeDefIndex: 2437"
"87472","class","UIEventQuestBase","2438","public class UIEventQuestBase : UITapButton // TypeDefIndex: 2438"
"87516","class","UIEventQuest_Band","2439","public class UIEventQuest_Band : UIEventQuestBase // TypeDefIndex: 2439"
"87534","class","UIEventQuest_Bingo","2440","public class UIEventQuest_Bingo : UIEventQuestBase // TypeDefIndex: 2440"
"87555","class","UIEventQuest_Cartoon","2441","public class UIEventQuest_Cartoon : UIEventQuestBase // TypeDefIndex: 2441"
"87578","class","UIEventQuest_CumulativeQuest.","2442","private sealed class UIEventQuest_CumulativeQuest.<>c // TypeDefIndex: 2442"
"87597","class","UIEventQuest_CumulativeQuest","2443","public class UIEventQuest_CumulativeQuest : UIEventQuestBase // TypeDefIndex: 2443"
"87624","class","UIEventQuest_FindEvidence.","2444","private sealed class UIEventQuest_FindEvidence.<>c // TypeDefIndex: 2444"
"87644","class","UIEventQuest_FindEvidence.","2445","private sealed class UIEventQuest_FindEvidence.<AutoCloseAfterDelay>d__14 : IEnumerator<object>, IEnumerator, IDisposable // TypeDefIndex: 2445"
"87684","class","UIEventQuest_FindEvidence.","2446","private sealed class UIEventQuest_FindEvidence.<PlayAnimationWithCallback>d__13 : IEnumerator<object>, IEnumerator, IDisposable // TypeDefIndex: 2446"
"87724","class","UIEventQuest_FindEvidence","2447","public class UIEventQuest_FindEvidence : UITapButton // TypeDefIndex: 2447"
"87804","class","UIEventQuest_Fishing","2448","public class UIEventQuest_Fishing : UIEventQuestBase // TypeDefIndex: 2448"
"87825","class","UIEventQuest_House","2449","public class UIEventQuest_House : UIEventQuestBase // TypeDefIndex: 2449"
"87846","class","UIEventQuest_Match3d","2450","public class UIEventQuest_Match3d : UIEventQuestBase // TypeDefIndex: 2450"
"87864","class","UIEventQuest_MatchCard","2451","public class UIEventQuest_MatchCard : UIEventQuestBase // TypeDefIndex: 2451"
"87892","class","UIEventQuest_MateRace","2452","public class UIEventQuest_MateRace : UIEventQuestBase // TypeDefIndex: 2452"
"87917","class","UIEventQuest_MiniGame","2453","public class UIEventQuest_MiniGame : UIEventQuestBase // TypeDefIndex: 2453"
"87938","class","UIEventQuest_Ocean","2454","public class UIEventQuest_Ocean : UIEventQuestBase // TypeDefIndex: 2454"
"87956","class","UIEventQuest_PointCollect","2455","public class UIEventQuest_PointCollect : UIEventQuestBase // TypeDefIndex: 2455"
"87980","class","UIEventQuest_Pudding","2456","public class UIEventQuest_Pudding : UIEventQuestBase // TypeDefIndex: 2456"
"88001","class","UIEventQuest_SchoolUniform","2457","public class UIEventQuest_SchoolUniform : UIEventQuestBase // TypeDefIndex: 2457"
"88025","class","UIEventQuest_SeasonPass","2458","public class UIEventQuest_SeasonPass : UIEventQuestBase // TypeDefIndex: 2458"
"88055","class","UIEventQuest_Spring","2459","public class UIEventQuest_Spring : UIEventQuestBase // TypeDefIndex: 2459"
"88073","class","UIEventQuest_SummerFestival","2460","public class UIEventQuest_SummerFestival : UIEventQuestBase // TypeDefIndex: 2460"
"88098","class","UIEventQuest_TreasureSand","2461","public class UIEventQuest_TreasureSand : UIEventQuestBase // TypeDefIndex: 2461"
"88123","class","UIEventQuest_WhiteDay","2462","public class UIEventQuest_WhiteDay : UIEventQuestBase // TypeDefIndex: 2462"
"88151","class","UIEventQuest_Winter","2463","public class UIEventQuest_Winter : UIEventQuestBase // TypeDefIndex: 2463"
"88169","class","UITap_MissionPass","2464","public class UITap_MissionPass : MonoBehaviour // TypeDefIndex: 2464"
"88246","class","UIPackage_BenefitMorePackage","2466","public class UIPackage_BenefitMorePackage : UIListitem_PackageIconBase // TypeDefIndex: 2466"
"88264","class","UIPackage_BenefitSalePackage","2467","public class UIPackage_BenefitSalePackage : UIListitem_PackageIconBase // TypeDefIndex: 2467"
"88282","class","UIPackage_DuckTube","2468","public class UIPackage_DuckTube : UIListitem_PackageIconBase // TypeDefIndex: 2468"
"88300","class","UIPackage_EnergyPackage","2469","public class UIPackage_EnergyPackage : UIListitem_PackageIconBase // TypeDefIndex: 2469"
"88312","class","UIPackage_GemJar","2470","public class UIPackage_GemJar : UIListitem_PackageIconBase // TypeDefIndex: 2470"
"88342","class","UIPackage_GoldenWorm","2471","public class UIPackage_GoldenWorm : UIListitem_PackageIconBase // TypeDefIndex: 2471"
"88360","class","UIPackage_HighKuji","2472","public class UIPackage_HighKuji : UIListitem_PackageIconBase // TypeDefIndex: 2472"
"88399","class","UIPackage_OnePlusPackage","2474","public class UIPackage_OnePlusPackage : UIListitem_PackageIconBase // TypeDefIndex: 2474"
"88417","class","UIPackage_Roulette","2475","public class UIPackage_Roulette : UIListitem_PackageIconBase // TypeDefIndex: 2475"
"88447","class","UIPackage_SpecialAttendance","2476","public class UIPackage_SpecialAttendance : UIListitem_PackageIconBase // TypeDefIndex: 2476"
"88465","class","UIPackage_StarterPack","2477","public class UIPackage_StarterPack : UIListitem_PackageIconBase // TypeDefIndex: 2477"
"88501","class","UITab_MissionPass","2479","public class UITab_MissionPass : UITapButton // TypeDefIndex: 2479"
"88531","class","UITab_AddLine","2480","public class UITab_AddLine : UITapButton // TypeDefIndex: 2480"
"88546","class","UITab_AdsRemove","2481","public class UITab_AdsRemove : UITapButton // TypeDefIndex: 2481"
"88592","class","UITab_ChangeMainMaid","2483","public class UITab_ChangeMainMaid : UITapButton // TypeDefIndex: 2483"
"88607","class","UITab_LevelPass","2484","public class UITab_LevelPass : UITapButton // TypeDefIndex: 2484"
"89236","class","BlockInfoSkinInfo","2495","public class BlockInfoSkinInfo // TypeDefIndex: 2495"
"89251","class","UIBlockInfo.","2496","private sealed class UIBlockInfo.<>c__DisplayClass109_0 // TypeDefIndex: 2496"
"89268","class","UIBlockInfo.","2497","private sealed class UIBlockInfo.<>c__DisplayClass99_0 // TypeDefIndex: 2497"
"89284","class","UIBlockInfo","2498","public class UIBlockInfo : MonoBehaviour // TypeDefIndex: 2498"
"89563","class","UICellUnLockInfo_BlockMerge","2499","public class UICellUnLockInfo_BlockMerge : UICellUnlockInfo // TypeDefIndex: 2499"
"89614","class","UIFabricateInfo","2501","public class UIFabricateInfo : MonoBehaviour // TypeDefIndex: 2501"
"89657","class","UIInGameRewardBlock","2502","public class UIInGameRewardBlock : MonoBehaviour // TypeDefIndex: 2502"
"89701","class","UIInGameRewardBlock_BM","2503","public class UIInGameRewardBlock_BM : MonoBehaviour // TypeDefIndex: 2503"
"89736","class","UIInventory","2504","public class UIInventory : MonoBehaviour // TypeDefIndex: 2504"
"89781","class","UIRequestInfo.","2505","private sealed class UIRequestInfo.<>c__DisplayClass105_0 // TypeDefIndex: 2505"
"89799","class","UIRequestInfo.","2506","private sealed class UIRequestInfo.<>c__DisplayClass106_0 // TypeDefIndex: 2506"
"89817","class","UIRequestInfo.","2507","private sealed class UIRequestInfo.<>c__DisplayClass129_0 // TypeDefIndex: 2507"
"89834","class","UIRequestInfo.","2508","private sealed class UIRequestInfo.<>c__DisplayClass130_0 // TypeDefIndex: 2508"
"89851","class","UIRequestInfo.","2509","private sealed class UIRequestInfo.<>c__DisplayClass148_0 // TypeDefIndex: 2509"
"89866","class","UIRequestInfo","2510","public class UIRequestInfo : MonoBehaviour // TypeDefIndex: 2510"
"90298","class","MaidSkillTargetInfo","2511","public class MaidSkillTargetInfo // TypeDefIndex: 2511"
"90401","class","UIUseItemBlock","2514","public class UIUseItemBlock : MonoBehaviour // TypeDefIndex: 2514"
"90446","class","UI_CompleteBlock","2515","public class UI_CompleteBlock : MonoBehaviour // TypeDefIndex: 2515"
"90601","class","MaidAIChatCatalogMaid","2518","public class MaidAIChatCatalogMaid // TypeDefIndex: 2518"
"90620","class","MaidAIChatCatalogSituation","2519","public class MaidAIChatCatalogSituation // TypeDefIndex: 2519"
"90637","class","MaidAIChatCatalogResponse","2520","public class MaidAIChatCatalogResponse // TypeDefIndex: 2520"
"90652","class","MaidAIChatSessionRequest","2521","public class MaidAIChatSessionRequest // TypeDefIndex: 2521"
"90665","class","MaidAIChatSessionResponse","2522","public class MaidAIChatSessionResponse // TypeDefIndex: 2522"
"90682","class","MaidAIChatServerMaintenanceResponse","2523","public class MaidAIChatServerMaintenanceResponse // TypeDefIndex: 2523"
"90695","class","MaidAIChatRoomSummary","2524","public class MaidAIChatRoomSummary // TypeDefIndex: 2524"
"90722","class","MaidAIChatRoomListResponse","2525","public class MaidAIChatRoomListResponse // TypeDefIndex: 2525"
"90737","class","MaidAIChatRoomMessage","2526","public class MaidAIChatRoomMessage // TypeDefIndex: 2526"
"90755","class","MaidAIChatRoomMessagesResponse","2527","public class MaidAIChatRoomMessagesResponse // TypeDefIndex: 2527"
"90770","class","MaidAIChatChatRequest","2528","public class MaidAIChatChatRequest // TypeDefIndex: 2528"
"90786","class","MaidAIChatChatResponse","2529","public class MaidAIChatChatResponse // TypeDefIndex: 2529"
"90806","class","MaidAIChatEndingHistoryItem","2530","public class MaidAIChatEndingHistoryItem // TypeDefIndex: 2530"
"90820","class","MaidAIChatEndingTextRequest","2531","public class MaidAIChatEndingTextRequest // TypeDefIndex: 2531"
"90834","class","MaidAIChatEndingResponse","2532","public class MaidAIChatEndingResponse // TypeDefIndex: 2532"
"90855","class","MaidAIChatUsage","2533","public class MaidAIChatUsage // TypeDefIndex: 2533"
"90870","class","MaidAIChatBilling","2534","public class MaidAIChatBilling // TypeDefIndex: 2534"
"90886","class","MaidAIChatEndingImageRequest","2535","public class MaidAIChatEndingImageRequest // TypeDefIndex: 2535"
"90902","class","MaidAIChatFirstMessageRequest","2536","public class MaidAIChatFirstMessageRequest // TypeDefIndex: 2536"
"90917","class","MaidAIChatFirstMessageResponse","2537","public class MaidAIChatFirstMessageResponse // TypeDefIndex: 2537"
"90937","class","MaidAIChatEndingImageResponse","2538","public class MaidAIChatEndingImageResponse // TypeDefIndex: 2538"
"90961","class","MaidAIChatMemoryArchiveEntry","2539","public class MaidAIChatMemoryArchiveEntry // TypeDefIndex: 2539"
"90988","class","MaidAIChatPendingEndingImageJob","2540","public class MaidAIChatPendingEndingImageJob // TypeDefIndex: 2540"
"91017","class","MaidAIChatPendingEndingTextJob","2541","public class MaidAIChatPendingEndingTextJob // TypeDefIndex: 2541"
"91036","class","MaidAIChatPendingChatJob","2542","public class MaidAIChatPendingChatJob // TypeDefIndex: 2542"
"91058","class","MaidAIChatErrorDetails","2543","public class MaidAIChatErrorDetails // TypeDefIndex: 2543"
"91086","class","MaidAIChatErrorResponse","2544","public class MaidAIChatErrorResponse // TypeDefIndex: 2544"
"91109","class","MaidAIChatReportRequest","2545","public class MaidAIChatReportRequest // TypeDefIndex: 2545"
"91126","class","MaidAIChatReportResponse","2546","public class MaidAIChatReportResponse // TypeDefIndex: 2546"
"91141","class","MaidAIChatBlockedContentLogRequest","2547","public class MaidAIChatBlockedContentLogRequest // TypeDefIndex: 2547"
"91158","class","MaidAIChatBlockedContentLogResponse","2548","public class MaidAIChatBlockedContentLogResponse // TypeDefIndex: 2548"
"91176","class","MaidAIChatArchiveImageLoader.","2549","private sealed class MaidAIChatArchiveImageLoader.<>c__DisplayClass4_0 // TypeDefIndex: 2549"
"91192","struct","MaidAIChatArchiveImageLoader.","2550","private struct MaidAIChatArchiveImageLoader.<DownloadTextureAsync>d__4 : IAsyncStateMachine // TypeDefIndex: 2550"
"91213","struct","MaidAIChatArchiveImageLoader.","2551","private struct MaidAIChatArchiveImageLoader.<LoadArchiveTextureAsync>d__1 : IAsyncStateMachine // TypeDefIndex: 2551"
"91235","struct","MaidAIChatArchiveImageLoader.","2552","private struct MaidAIChatArchiveImageLoader.<LoadLocalTextureAsync>d__3 : IAsyncStateMachine // TypeDefIndex: 2552"
"91255","struct","MaidAIChatArchiveImageLoader.","2553","private struct MaidAIChatArchiveImageLoader.<LoadRemoteTextureAsync>d__2 : IAsyncStateMachine // TypeDefIndex: 2553"
"91274","class","MaidAIChatArchiveImageLoader","2554","public static class MaidAIChatArchiveImageLoader // TypeDefIndex: 2554"
"91317","interface","IMaidAIChatPoolable","2555","public interface IMaidAIChatPoolable // TypeDefIndex: 2555"
"91329","class","MaidAIChatComponentPool","2556","public class MaidAIChatComponentPool<T> // TypeDefIndex: 2556"
"91388","class","MaidAIChatEndingDebugSnapshot","2557","public class MaidAIChatEndingDebugSnapshot // TypeDefIndex: 2557"
"91408","class","MaidAIChatDisplayText","2558","public static class MaidAIChatDisplayText // TypeDefIndex: 2558"
"91453","class","MaidAIChatHttpException","2559","public class MaidAIChatHttpException : Exception // TypeDefIndex: 2559"
"91514","class","MaidAIChatHttpClient.","2560","private sealed class MaidAIChatHttpClient.<>c__DisplayClass15_0 // TypeDefIndex: 2560"
"91530","struct","MaidAIChatHttpClient.","2561","private struct MaidAIChatHttpClient.<GetJsonAsync>d__6<T> : IAsyncStateMachine // TypeDefIndex: 2561"
